query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
AT2G41810.1;XM_010556533.2;0.1345;0.8937;0.1505;78.976;293;371;76;2;2;318;85.71;1;371;371;100;100;1;369;369;0;602;1553
AT2G41820.1;NewID_00000167;0.09461;0.7482;0.1264;83.389;743;891;147;1;1;816;91.58;1;891;891;100;100;1;890;890;0;1505;3896
AT2G41830.1;XM_019203228.1;0.1554;0.5652;0.2749;72.683;753;1036;264;7;19;855;82.53;1;1026;1026;100;100;1;1027;1027;0;1524;3947
AT2G41835.1;XM_010525609.1;0.09516;0.726;0.1311;80.282;228;284;47;3;9;248;87.32;1;280;280;100;100;1;279;279;7.4e-152;426;1094
AT2G41870.1;XM_010556541.2;0.18;1.61;0.1118;57.338;168;293;92;6;33;198;67.58;1;268;275;97;97;1;285;294;1.41e-93;278;711
AT2G41890.1;NewID_00015575;0.2012;0.8028;0.2506;68.842;517;751;219;11;15;600;79.89;3;748;765;98;98;2;742;807;0;1036;2678
AT2G41900.1;XM_010556543.1;0.09962;1.136;0.08766;75.668;566;748;114;16;68;621;83.02;1;717;717;100;100;1;711;711;0;1060;2740
AT2G41910.1;XM_010535716.1;0.3595;1.891;0.1901;51.864;153;295;124;6;18;196;66.44;1;290;374;78;78;1;282;297;1.93e-96;289;740
AT2G41940.1;XM_010556594.1;0.3017;1.181;0.2555;49.265;134;272;106;10;32;160;58.82;1;258;258;100;100;1;254;254;3.98e-60;191;485
AT2G41945.1;XM_010556593.1;0.07627;0.6115;0.1247;86.792;138;159;21;0;0;148;93.08;1;159;159;100;100;1;159;159;1.03e-84;246;627
AT2G41950.1;NewID_00120903;0.2534;1.274;0.1988;72.3;154;213;54;2;5;177;83.1;57;264;267;78;78;61;273;276;1.63e-107;313;801
AT2G41970.1;XM_010556583.1;0.0471;1.132;0.0416;90.704;322;355;33;0;0;339;95.49;1;355;366;97;97;1;355;370;0;654;1688
AT2G41990.1;XM_010556895.2;0.2141;1.035;0.2069;66.225;200;302;90;4;12;233;77.15;1;291;298;98;98;1;301;311;3.4e-133;380;976
AT2G42000.2;XM_010533216.1;0.1745;0.7616;0.2291;65.789;50;76;20;2;6;56;73.68;37;111;121;62;62;1;71;81;1.87e-25;92;227
AT2G42040.1;NewID_00014890;0.3483;1.104;0.3154;45.511;147;323;100;12;76;178;55.11;1;264;270;98;98;1;306;310;2.22e-61;196;499
AT2G42060.1;XM_010526300.2;0.215;1.073;0.2003;60.616;177;292;88;5;27;207;70.89;1;269;269;100;100;1;288;288;1.06e-120;347;889
AT2G42070.1;XM_010526249.2;0.09612;0.8521;0.1128;79.054;234;296;45;3;17;250;84.46;1;279;281;99;99;1;296;298;1.14e-161;451;1160
AT2G42080.1;XM_010526279.1;0.2076;0.8905;0.2332;65.038;173;266;89;3;4;207;77.82;1;264;264;100;100;1;264;264;2.34e-122;350;897
AT2G42110.1;XM_010526218.1;0.2539;0.7443;0.3412;59.441;85;143;49;4;9;108;75.52;1;138;138;100;100;6;144;144;5.05e-51;159;402
AT2G42120.1;XM_010556573.2;0.0782;0.6864;0.1139;85.616;375;438;63;0;0;409;93.38;1;438;442;99;99;1;438;439;0;803;2075
AT2G42130.4;NewID_00014882;0.1132;0.6185;0.183;77.124;236;306;63;2;7;265;86.6;1;300;300;100;100;1;305;305;1.15e-167;468;1203
AT2G42140.1;XM_010556569.2;0.2129;1.327;0.1603;61.622;114;185;48;9;23;129;69.73;6;173;173;97;97;9;187;187;1.28e-60;186;473
AT2G42160.1;XM_010543612.1;0.1552;0.7031;0.2207;73.975;361;488;124;3;3;421;86.27;1;488;489;99;99;1;485;487;0;735;1897
AT2G42200.1;XM_010526101.2;0.248;0.9915;0.2501;54.712;209;382;124;13;49;242;63.35;1;367;376;98;98;1;348;353;1.26e-114;338;866
AT2G42210.1;XM_010556554.2;0.06558;0.9762;0.06717;88.125;141;160;19;0;0;151;94.38;1;160;160;100;100;1;160;160;2.32e-102;290;743
AT2G42220.1;NewID_00014871;0.1265;0.9844;0.1285;77.253;180;233;48;2;5;207;88.84;1;233;235;99;99;1;228;229;2.27e-130;367;943
AT2G42240.1;NewID_00002207;0.159;0.6691;0.2377;71.761;216;301;74;4;11;242;80.4;1;293;293;100;100;1;298;298;1.36e-148;419;1076
AT2G42250.1;XM_010526014.2;0.1272;0.7777;0.1635;76.245;398;522;116;3;8;439;84.1;1;515;515;100;100;1;521;521;0;803;2074
AT2G42260.1;XM_010526002.1;0.2223;0.9239;0.2406;63.985;167;261;79;3;15;193;73.95;1;260;260;100;100;1;247;247;1.54e-108;314;804
AT2G42280.1;XM_010556548.2;0.155;1.039;0.1492;69.149;260;376;90;10;26;298;79.26;1;360;360;100;100;1;366;366;5.98e-175;491;1263
AT2G42310.1;XM_010525938.2;0.082;0.8258;0.0993;86.957;100;115;15;0;0;106;92.17;1;115;115;100;100;1;115;115;1.22e-71;209;532
AT2G42320.1;XM_010525924.2;0.1746;0.8906;0.196;66.667;468;702;188;12;46;541;77.07;1;668;670;99;99;3;692;695;0;885;2288
AT2G42390.1;XM_010526654.1;0.2108;0.8705;0.2421;71.204;136;191;52;2;3;153;80.1;10;200;213;90;90;14;201;203;1.42e-95;277;709
AT2G42400.1;XM_010553414.2;0.1932;0.829;0.233;67.387;312;463;135;7;16;358;77.32;1;450;451;99;99;1;460;491;0;618;1594
AT2G42410.1;XM_010525743.1;0.3119;0.786;0.3968;46.847;104;222;96;12;22;145;65.32;1;214;215;99;99;1;208;210;5.38e-44;147;370
AT2G42430.1;XM_010525741.2;0.148;0.9468;0.1563;66.265;165;249;56;11;28;189;75.9;1;246;246;100;100;1;224;224;4.3e-101;293;751
AT2G42450.1;XM_010525738.2;0.1584;0.8101;0.1955;71.936;405;563;139;6;19;473;84.01;1;546;547;99;99;1;561;565;0;806;2081
AT2G42490.1;XM_010533981.2;0.05286;0.6982;0.07571;87.611;693;791;83;6;15;732;92.54;1;777;777;100;100;1;790;790;0;1409;3646
AT2G42500.1;XM_010525736.2;0.01993;0.5479;0.03637;96.178;302;314;12;0;0;311;99.04;1;314;314;100;100;1;314;314;0;642;1656
AT2G42510.6;XM_010521059.1;0.462;1.212;0.3811;44.037;96;218;90;6;32;130;59.63;253;444;444;43;43;196;407;407;6.17e-44;159;402
AT2G42520.1;NewID_00120904;0.08022;0.7234;0.1109;85.495;501;586;76;3;9;535;91.3;1;586;634;92;92;1;577;612;0;974;2518
AT2G42550.1;XM_010529253.1;0.3688;1.992;0.1851;54.294;177;326;127;8;22;216;66.26;6;316;345;90;90;2;320;321;2.07e-105;312;799
AT2G42560.1;XM_010525752.1;0.2714;1.271;0.2136;44.928;186;414;158;12;70;223;53.86;1;388;636;76;61;1;370;476;4.22e-66;224;572
AT2G42570.1;XM_010526688.2;0.1035;1.028;0.1007;85.321;279;327;47;1;1;307;93.88;40;366;368;89;89;45;370;371;0;605;1560
AT2G42590.2;XM_010554903.2;0.0734;0.7786;0.09427;85;221;260;39;0;0;245;94.23;1;260;263;99;99;1;260;264;3.41e-168;466;1198
AT2G42590.3;XM_010525755.2;0.07933;0.6617;0.1199;83.835;223;266;42;1;1;245;92.11;1;265;277;96;96;1;266;267;1.69e-167;464;1195
AT2G42600.1;NewID_00165629;0.0392;1.108;0.03538;92.547;894;966;70;2;2;936;96.89;1;964;964;100;100;1;966;966;0;1831;4742
AT2G42610.1;NewID_00166467;0.0695;1.388;0.05006;90;135;150;13;1;2;140;93.33;1;148;178;83;83;1;150;177;1.16e-98;283;723
AT2G42620.1;XM_010525765.2;0.16;1.103;0.1451;74.893;525;701;160;9;16;587;83.74;1;694;694;100;100;1;692;692;0;1044;2700
AT2G42660.1;XM_010525766.2;0.2774;0.8571;0.3237;50.382;132;262;88;9;42;165;62.98;33;253;256;86;86;31;291;303;1.35e-66;209;532
AT2G42690.1;XM_010526802.2;0.1769;1.067;0.1659;70.433;293;416;112;3;11;341;81.97;1;413;413;100;100;1;408;408;0;602;1552
AT2G42700.2;XM_010555648.1;0.1177;0.6985;0.1685;75.959;673;886;163;7;50;750;84.65;1;868;868;100;100;1;854;854;0;1331;3445
AT2G42710.1;XM_010555768.1;0.1042;0.7457;0.1398;75.814;326;430;81;6;23;364;84.65;1;416;416;100;100;1;421;421;0;619;1596
AT2G42740.1;XM_010526883.1;0.006636;0.7669;0.008653;98.907;181;183;2;0;0;183;100;1;183;183;100;100;1;183;183;1.63e-134;374;959
AT2G42750.1;XM_010556216.2;0.1032;0.7195;0.1434;81.503;282;346;58;4;6;303;87.57;1;345;345;100;100;1;341;341;0;541;1394
AT2G42760.1;XM_010525770.1;0.3137;0.9035;0.3472;48.592;138;284;115;9;31;177;62.32;1;266;268;99;99;1;271;272;3.18e-69;215;547
AT2G42770.1;XM_010526920.2;0.1233;0.6647;0.1856;77.731;185;238;45;3;8;204;85.71;1;233;233;100;100;1;235;235;3.34e-129;364;935
AT2G42780.2;XM_010525773.1;0.2744;0.8052;0.3408;57.6;144;250;99;4;7;187;74.8;1;249;254;98;98;1;244;248;1.2e-98;288;738
AT2G42800.1;XM_010556329.2;0.1841;1.099;0.1675;76.267;331;434;99;2;4;363;83.64;34;463;463;93;93;30;463;463;0;612;1577
AT2G42810.2;NewID_00017800;0.06116;0.6794;0.09002;88.007;477;542;61;2;4;503;92.8;1;539;539;100;100;1;541;541;0;967;2499
AT2G42820.1;XM_010525777.1;0.1025;1.114;0.09195;81.132;129;159;29;1;1;146;91.82;1;159;159;100;100;1;158;158;1.82e-96;275;704
AT2G42840.1;XM_019200973.1;0.2056;1.041;0.1975;55.263;168;304;95;6;41;185;60.86;9;305;307;97;97;7;276;278;2.6e-66;209;532
AT2G42850.1;XM_010527105.2;0.127;0.817;0.1555;77.301;378;489;106;2;5;425;86.91;1;486;486;100;100;1;487;487;0;766;1977
AT2G42870.1;XM_010527142.1;0.2551;1.262;0.2021;49.462;46;93;33;2;14;63;67.74;28;119;119;77;77;17;96;96;2.01e-21;82;201
AT2G42880.1;XM_010556513.1;0.09649;0.7647;0.1262;77.544;480;619;104;8;35;523;84.49;1;607;607;100;100;51;646;646;0;941;2433
AT2G42890.1;NewID_00005925;0.2022;0.631;0.3205;63.557;511;804;239;8;54;589;73.26;29;797;844;91;91;6;790;791;0;1002;2591
AT2G42900.1;XM_010525795.1;0.3691;0.9771;0.3778;52.344;134;256;111;6;11;172;67.19;1;248;277;90;90;1;253;273;1.94e-82;249;636
AT2G42910.1;XM_010527181.1;0.05011;0.6465;0.07751;89.426;296;331;32;2;3;313;94.56;10;338;338;97;97;1;330;330;0;618;1593
AT2G42920.1;XM_010527199.1;0.1535;0.8167;0.1879;73.333;396;540;135;4;9;455;84.26;2;539;560;96;96;11;543;548;0;817;2110
AT2G42940.1;XM_010525797.2;0.07804;0.9534;0.08185;83.784;217;259;35;5;7;234;90.35;1;258;258;100;100;1;253;253;7.5e-140;393;1010
AT2G42950.1;XM_010527218.2;0.1492;0.9996;0.1493;70.476;370;525;119;8;36;426;81.14;2;500;502;99;99;10;524;526;0;729;1881
AT2G42975.1;XM_010527299.2;0.1064;0.9069;0.1174;70.103;136;194;38;5;20;146;75.26;1;188;188;100;100;1;180;180;6.46e-71;213;542
AT2G42990.1;XM_010525814.1;0.1563;1.325;0.118;74.085;263;355;86;1;6;304;85.63;1;349;351;99;99;1;355;357;0;561;1447
AT2G43000.1;XM_010527311.1;0.1795;0.8537;0.2102;67.79;181;267;75;6;11;207;77.53;14;271;276;93;93;4;268;273;4.81e-124;355;910
AT2G43010.2;XM_010527333.1;0.2354;1.063;0.2214;54.86;254;463;140;15;69;306;66.09;6;425;429;98;98;8;444;445;7.87e-141;410;1054
AT2G43010.3;XM_010527325.2;0.2363;1.103;0.2143;54.412;259;476;144;17;73;313;65.76;4;434;438;98;98;38;485;486;3.11e-140;410;1055
AT2G43030.1;XM_010530481.2;0.08226;1.508;0.05456;82.671;229;277;38;3;10;249;89.89;5;272;272;99;99;1;276;276;1.89e-147;414;1064
AT2G43040.1;XM_010525811.1;0.06891;1.079;0.06389;87.66;618;705;86;1;1;661;93.76;1;705;705;100;100;1;704;704;0;1249;3232
AT2G43050.1;XM_010525819.2;0.1972;1.105;0.1784;66.117;361;546;134;10;51;418;76.56;15;519;519;97;97;25;560;560;0;695;1793
AT2G43060.1;XM_010525820.1;0.2641;0.7266;0.3635;58.599;92;157;60;3;5;103;65.61;1;154;157;98;98;1;155;157;1.52e-42;139;350
AT2G43070.2;XM_010527371.2;0.1184;0.5941;0.1993;79.083;431;545;98;4;16;474;86.97;1;542;547;99;99;8;539;545;0;802;2071
AT2G43080.1;XM_010527390.2;0.09158;0.7553;0.1212;83.746;237;283;45;1;1;262;92.58;1;282;284;99;99;1;283;285;0;504;1299
AT2G43080.2;XM_019200751.1;0.1417;0.5866;0.2416;77.419;144;186;41;1;1;162;87.1;1;185;192;96;96;1;186;193;1.13e-103;296;759
AT2G43090.1;XM_010556473.2;0.1446;1.506;0.09603;76.285;193;253;56;3;4;214;84.58;1;251;252;99;99;1;251;253;5.58e-138;388;997
AT2G43110.1;XM_010529259.1;0.1859;0.8857;0.2099;60.573;169;279;67;2;43;198;70.97;2;279;289;96;96;6;242;266;1.31e-112;326;836
AT2G43120.1;XM_010527429.2;0.1191;0.9272;0.1285;76.716;257;335;57;5;21;277;82.69;1;322;322;100;100;1;327;327;0;509;1310
AT2G43140.1;XM_010527440.2;0.1426;0.836;0.1705;71.296;154;216;48;5;14;176;81.48;1;211;213;99;99;1;207;208;3.4e-100;289;740
AT2G43140.2;XM_010525823.1;0.2026;0.8995;0.2253;56.522;195;345;93;10;57;223;64.64;12;308;310;96;96;13;348;349;2.36e-104;309;791
AT2G43160.1;XM_010527485.2;0.1456;0.5955;0.2444;67.285;580;862;205;16;77;642;74.48;1;804;896;90;90;1;843;904;0;1023;2646
AT2G43180.1;XM_010527473.2;0.1673;0.9299;0.1799;69.691;338;485;127;7;20;389;80.21;12;478;480;97;97;13;495;497;0;639;1647
AT2G43190.2;XM_010560334.1;0.1818;0.6795;0.2675;68.581;203;296;87;3;6;241;81.42;1;296;296;100;100;1;290;290;6.48e-145;409;1051
AT2G43200.1;XM_010525829.2;0.2004;1.014;0.1975;67.263;376;559;168;5;15;444;79.43;64;610;612;89;89;38;593;596;0;791;2042
AT2G43235.1;XM_010527541.2;0.152;0.7345;0.207;70.118;298;425;120;4;7;353;83.06;15;438;438;97;97;11;429;429;0;585;1507
AT2G43240.1;NewID_00165674;0.07103;0.5464;0.13;85.995;350;407;55;1;2;377;92.63;1;407;407;100;100;1;405;414;0;725;1871
AT2G43250.1;XM_010525837.1;0.144;0.6632;0.2171;74.29;471;634;149;5;14;544;85.8;1;624;626;99;99;1;630;633;0;925;2391
AT2G43280.1;XM_010527769.2;0.1106;1.135;0.09747;80.788;164;203;37;1;2;180;88.67;3;203;207;97;97;60;262;265;1.43e-119;340;872
AT2G43310.1;XM_010527664.2;0.1508;1.26;0.1197;78.4;98;125;27;0;0;112;89.6;1;125;134;93;93;1;125;131;2.22e-70;207;528
AT2G43320.1;NewID_00014305;0.1091;0.7398;0.1474;80.398;283;352;67;2;2;318;90.34;1;352;352;100;100;1;350;350;0;590;1522
AT2G43330.1;NewID_00165682;0.07865;1.027;0.07658;85.63;435;508;68;2;5;468;92.13;3;510;510;99;99;1;503;503;0;826;2133
AT2G43350.1;XM_010527639.1;0.1558;0.7455;0.209;69.082;143;207;54;1;10;167;80.68;1;207;207;100;100;3;199;199;6.58e-104;298;763
AT2G43360.1;XM_010527604.2;0.0614;0.8718;0.07043;87.402;333;381;42;3;6;362;95.01;1;379;379;100;100;1;377;377;0;683;1763
AT2G43370.1;XM_010525835.2;0.1553;0.7877;0.1972;71.93;246;342;85;5;11;268;78.36;1;334;334;100;100;1;339;339;6.68e-150;425;1093
AT2G43400.1;XM_010529695.2;0.1016;0.6758;0.1503;79.878;524;656;106;4;26;568;86.59;1;634;634;100;100;1;652;652;0;1056;2731
AT2G43410.2;XM_010527841.1;0.1783;0.7427;0.2401;67.306;632;939;249;16;58;732;77.96;1;900;902;99;99;1;920;922;0;1152;2980
AT2G43420.1;NewID_00165691;0.1656;0.6352;0.2607;73.105;405;554;144;2;5;464;83.75;1;549;562;98;98;3;556;570;0;838;2166
AT2G43430.1;XM_010527898.2;0.1082;0.8089;0.1338;81.928;272;332;57;2;3;295;88.86;1;332;332;100;100;1;329;329;0;564;1454
AT2G43460.1;NewID_00166879;0.02206;0.8802;0.02507;95.714;67;70;3;0;0;70;100;1;70;70;100;100;1;70;70;1.23e-43;135;340
AT2G43465.1;XM_010527914.1;0.1951;0.8083;0.2414;64.634;265;410;123;4;22;313;76.34;1;389;389;100;100;1;409;409;0;534;1375
AT2G43480.1;XM_010527970.2;0.1501;0.9215;0.1629;78.413;247;315;68;0;0;284;90.16;22;336;336;94;94;13;327;327;0;538;1386
AT2G43490.1;NewID_00166885;0.1399;0.5714;0.2449;70.655;561;794;168;14;65;626;78.84;1;740;746;99;99;1;783;788;0;1052;2720
AT2G43500.2;XM_010527995.1;0.2789;1.086;0.2568;53.981;522;967;354;20;91;641;66.29;1;944;948;99;99;1;899;903;0;911;2355
AT2G43520.1;XM_010528048.2;0.2373;1.711;0.1387;61.798;55;89;31;2;3;69;77.53;2;90;91;98;98;23;108;121;1.45e-28;99.8;247
AT2G43530.1;NewID_00014331;0.3971;2.175;0.1826;52.439;43;82;33;2;6;59;71.95;7;82;84;90;90;10;91;103;3.7e-24;87.8;216
AT2G43535.1;XM_010528035.1;0.2952;1.263;0.2336;61.176;52;85;32;1;1;67;78.82;4;88;98;87;87;5;88;102;5.81e-30;103;256
AT2G43540.1;NewID_00000053;0.161;0.6336;0.2541;70.115;122;174;46;1;6;138;79.31;1;168;170;99;99;1;174;176;5.1e-75;223;567
AT2G43560.1;NewID_00015016;0.1233;0.8315;0.1483;75.664;171;226;51;3;4;190;84.07;1;224;224;100;100;1;224;224;1.55e-113;324;830
AT2G43590.1;XM_010528103.1;0.1659;1.828;0.09078;74.06;197;266;66;3;3;225;84.59;1;265;265;100;100;1;264;264;9.46e-142;399;1024
AT2G43610.1;XM_010551269.2;0.1046;1.197;0.08737;82.624;233;282;48;1;1;259;91.84;1;282;282;100;100;1;281;281;1e-166;463;1192
AT2G43630.1;XM_010525870.1;0.1959;0.7351;0.2665;65.019;171;263;87;2;5;204;77.57;1;262;275;95;95;1;259;260;6.45e-107;311;796
AT2G43640.1;NewID_00165705;0.05808;0.6014;0.09658;89.431;110;123;12;1;1;117;95.12;1;122;122;100;100;1;123;123;2e-66;197;500
AT2G43650.1;XM_010528125.2;0.2057;0.763;0.2695;63.663;431;677;224;8;22;514;75.92;1;655;655;100;100;1;677;677;0;678;1749
AT2G43700.2;XM_010537213.1;0.2042;1.052;0.1942;67.919;434;639;182;6;23;506;79.19;5;635;635;99;99;28;651;651;0;857;2215
AT2G43710.1;XM_010525880.1;0.05483;0.7122;0.07698;89.801;361;402;40;1;1;383;95.27;1;402;402;100;100;1;401;401;0;741;1912
AT2G43720.1;XM_010528269.2;0.1098;0.7598;0.1445;78.289;119;152;29;1;4;137;90.13;1;148;148;100;100;28;179;179;7.52e-85;246;629
AT2G43750.1;XM_010528295.2;0.08637;0.5548;0.1557;82.776;322;389;56;3;11;349;89.72;12;391;393;97;97;15;401;403;0;613;1582
AT2G43770.1;XM_010528312.1;0.05911;0.7734;0.07643;89.535;308;344;33;1;3;326;94.77;1;344;344;100;100;1;341;341;0;652;1683
AT2G43780.1;NewID_00168432;0.1468;1.251;0.1173;77.941;53;68;15;0;0;58;85.29;1;68;68;100;100;1;68;68;1.22e-32;107;267
AT2G43790.1;XM_019201220.1;0.04407;1.017;0.04332;88.916;361;406;32;4;13;374;92.12;1;396;396;100;100;1;403;403;0;731;1886
AT2G43800.1;XM_010525886.1;0.2083;0.8942;0.2329;58.723;552;940;247;22;141;639;67.98;25;874;895;95;95;27;915;937;0;863;2230
AT2G43810.1;XM_010529776.1;0.04101;0.7942;0.05164;92.391;85;92;7;0;0;88;95.65;1;92;92;100;100;1;92;92;4.49e-59;176;445
AT2G43820.1;XM_010523951.1;0.2105;1.004;0.2097;68.315;304;445;139;1;2;371;83.37;4;448;450;99;99;5;447;458;0;663;1711
AT2G43860.1;NewID_00015033;0.2083;1.121;0.1858;69.948;270;386;115;1;1;316;81.87;14;398;406;95;95;12;397;398;0;521;1343
AT2G43870.1;XM_010532004.2;0.1103;1.227;0.08988;81.016;303;374;69;2;2;341;91.18;14;385;385;97;97;25;398;398;0;645;1665
AT2G43880.1;XM_010528386.1;0.1336;1.264;0.1057;76.456;302;395;91;1;2;348;88.1;1;395;395;100;100;1;393;393;0;645;1665
AT2G43890.1;XM_010528372.2;0.09805;1.464;0.06699;83.333;325;390;63;1;2;361;92.56;4;393;393;99;99;2;389;389;0;686;1769
AT2G43900.2;XM_010528502.2;0.0879;1.068;0.08232;82.317;945;1148;146;11;57;1019;88.76;10;1148;1349;84;84;9;1108;1149;0;1965;5091
AT2G43910.1;XM_010528482.2;0.1535;1.122;0.1368;79.245;168;212;44;0;0;187;88.21;17;228;228;93;93;32;243;243;7.54e-127;358;920
AT2G43940.1;NewID_00015046;0.2215;0.8831;0.2508;71.154;148;208;60;0;0;178;85.58;18;225;227;92;92;26;233;235;6.29e-115;328;841
AT2G43945.1;XM_010528526.2;0.127;0.9194;0.1381;75.083;226;301;60;4;15;251;83.39;1;290;290;100;100;4;300;300;8.18e-152;427;1097
AT2G43950.1;NewID_00015052;0.126;0.8666;0.1454;81.605;244;299;53;2;2;278;92.98;48;344;344;86;86;47;345;345;1.1e-177;496;1277
AT2G43970.1;XM_010528574.2;0.1523;0.781;0.195;61.896;346;559;159;17;54;411;73.52;1;542;546;99;99;1;522;523;0;561;1447
AT2G43980.1;XM_010525897.2;0.1578;0.6441;0.245;76.141;367;482;114;1;1;418;86.72;1;481;489;98;98;4;485;500;0;758;1957
AT2G43990.1;XM_010528586.2;0.3108;0.6922;0.4489;52.09;349;670;258;16;63;433;64.63;11;632;633;98;98;14;668;674;0;541;1394
AT2G44020.1;XM_010528674.2;0.0649;0.7816;0.08303;87.033;443;509;64;2;2;482;94.7;1;508;508;100;100;1;508;508;0;885;2286
AT2G44050.1;XM_010525900.2;0.118;0.5799;0.2034;79.825;182;228;46;0;0;206;90.35;1;228;228;100;100;1;228;228;9.1e-132;370;951
AT2G44060.1;XM_010525901.2;0.09249;0.8062;0.1147;78.025;245;314;54;1;15;278;88.54;3;316;326;96;96;2;300;311;1.01e-180;502;1292
AT2G44065.1;XM_019202984.1;0.1211;1.348;0.08984;80.198;162;202;37;2;3;177;87.62;5;204;215;93;93;1;201;202;1.69e-118;335;860
AT2G44110.1;XM_010560754.2;0.1489;0.8929;0.1668;76.495;371;485;103;5;11;422;87.01;1;475;497;96;96;59;542;568;0;745;1924
AT2G44140.2;XM_019201979.1;0.1196;0.5128;0.2332;79.63;258;324;65;1;1;285;87.96;1;323;423;76;76;1;324;324;0;509;1312
AT2G44150.1;XM_010528742.2;0.08185;0.6457;0.1268;81.644;298;365;58;4;9;321;87.95;1;363;364;99;99;1;358;361;0;583;1503
AT2G44160.1;XM_010526169.2;0.07147;0.7978;0.08958;86.218;513;595;82;0;0;558;93.78;1;595;595;100;100;1;595;595;0;1101;2847
AT2G44190.1;XM_010528788.1;0.2197;1.167;0.1882;63.445;302;476;145;12;29;359;75.42;1;462;475;97;97;1;461;469;0;520;1339
AT2G44200.1;XM_010529223.2;0.1986;0.8491;0.2339;58.414;302;517;131;8;84;346;66.92;1;494;494;100;100;1;456;456;7.17e-176;502;1293
AT2G44210.1;XM_010526168.2;0.1219;1.645;0.07412;79.616;332;417;79;3;6;367;88.01;3;416;416;99;99;11;424;424;0;665;1716
AT2G44220.1;XM_010526165.2;0.2985;1.125;0.2653;58.543;233;398;163;2;2;298;74.87;8;404;404;98;98;15;411;411;2.48e-175;495;1275
AT2G44260.2;XM_010546217.2;0.1319;1.162;0.1135;70.79;412;582;127;5;43;472;81.1;1;582;584;99;99;1;539;540;0;847;2187
AT2G44270.1;XM_010538145.2;0.03806;0.6653;0.0572;90.449;322;356;32;1;2;338;94.94;1;356;356;100;100;4;357;357;0;667;1721
AT2G44280.1;XM_010546212.2;0.1193;0.6957;0.1716;80.519;372;462;86;2;4;414;89.61;1;460;463;99;99;1;460;462;0;762;1967
AT2G44300.1;XM_010546218.2;0.2436;1.093;0.2228;63.054;128;203;70;2;5;156;76.85;1;203;205;99;99;1;198;200;1.98e-90;264;674
AT2G44310.1;XM_010546219.2;0.07688;1.049;0.07326;86.897;126;145;17;1;2;135;93.1;1;143;143;100;100;1;145;145;4.4e-86;248;633
AT2G44340.1;NewID_00142854;0.2541;0.8553;0.2971;64;96;150;42;5;12;111;74;15;162;189;78;78;24;163;174;1.48e-55;174;440
AT2G44350.2;XM_010546223.2;0.04773;0.6721;0.07101;90.466;427;472;44;1;1;453;95.97;1;472;475;99;99;1;471;472;0;884;2285
AT2G44360.1;XM_010546227.2;0.1367;0.9592;0.1425;79.389;104;131;21;1;6;115;87.79;1;125;136;92;92;1;131;134;7.36e-69;204;518
AT2G44380.1;XM_010546229.2;0.2776;1.337;0.2077;63.478;146;230;63;5;21;175;76.09;1;213;248;86;86;1;226;259;6.9e-99;289;740
AT2G44400.1;XM_010546230.1;0.2514;1.882;0.1336;65.972;95;144;42;2;7;114;79.17;3;146;147;98;98;38;174;253;1.92e-64;197;501
AT2G44410.1;NewID_00142856;0.2841;0.9761;0.2911;56.575;185;327;110;11;32;227;69.42;1;318;414;77;77;1;304;412;3.48e-114;340;873
AT2G44420.1;XM_010560766.2;0.1639;0.7265;0.2256;73.276;255;348;93;0;0;300;86.21;1;348;348;100;100;1;348;348;0;531;1367
AT2G44430.1;XM_010526162.2;0.2344;0.848;0.2764;53.566;338;631;228;20;65;416;65.93;8;626;647;96;96;6;583;591;0;526;1355
AT2G44440.1;NewID_00142952;0.1462;0.6523;0.2242;73.302;313;427;102;4;12;346;81.03;1;427;430;99;99;1;415;418;0;619;1596
AT2G44450.1;XM_010546233.2;0.1473;1.158;0.1272;76.969;391;508;114;2;3;448;88.19;1;505;507;99;99;1;508;517;0;833;2153
AT2G44470.3;XM_010554238.1;0.3605;2.401;0.1502;52.893;256;484;223;4;5;349;72.11;25;507;591;82;82;32;511;513;0;558;1438
AT2G44480.1;XM_010546234.2;0.1876;0.9537;0.1967;70.784;361;510;146;2;3;421;82.55;3;509;518;98;98;4;513;521;0;769;1987
AT2G44480.5;XM_019202938.1;0.1784;0.9672;0.1845;71.761;216;301;84;1;1;250;83.06;4;303;312;96;96;1;301;309;1.02e-167;468;1205
AT2G44490.1;XM_010546235.1;0.1307;1.609;0.08123;79.099;439;555;108;5;8;497;89.55;10;561;561;98;98;10;559;559;0;924;2389
AT2G44500.1;XM_010546238.2;0.1041;0.9217;0.113;79.203;457;577;96;5;24;503;87.18;1;562;574;98;98;1;568;577;0;919;2374
AT2G44510.1;XM_010545185.2;0.1862;0.8822;0.2111;68.712;224;326;98;2;4;271;83.13;1;326;327;99;99;1;322;326;4.51e-153;432;1112
AT2G44520.1;XM_010546239.2;0.1236;0.6623;0.1865;75.113;332;442;94;4;16;360;81.45;1;430;432;99;99;1;438;440;0;647;1669
AT2G44530.1;XM_010546243.1;0.0699;0.6338;0.1103;86.902;345;397;50;1;2;370;93.2;1;395;395;100;100;1;397;397;0;716;1848
AT2G44540.1;XM_010546245.2;0.2027;1.629;0.1244;71.545;352;492;132;3;8;406;82.52;5;490;492;99;99;6;495;497;0;712;1837
