query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
ENST00000372844;ENSPPAT00000037218;0.002001;0;NA;99.479;191;192;1;0;0;191;99.48;1;192;192;100;100;1;192;192;1.63e-141;392;1007
ENST00000372851;ENSPPAT00000044166;0;0.01503;0;99.624;265;266;0;1;1;265;99.62;6;270;270;98;98;1;266;266;0;539;1388
ENST00000372852;ENSPPAT00000035875;0.00769;0.006203;1.24;98.476;323;328;5;0;0;325;99.09;2;329;329;99;99;1;328;328;0;638;1646
ENST00000372853;ENSPPAT00000038305;0;0.02034;0;100;102;102;0;0;0;102;100;1;102;102;100;100;1;102;102;3.69e-69;202;513
ENST00000372857;ENSPPAT00000065008;0;0.009275;0;97.579;645;661;0;1;16;645;97.58;1;645;645;100;100;1;661;661;0;1325;3428
ENST00000372861;ENSPPAT00000043652;0.01992;0.02095;0.951;96;312;325;13;0;0;313;96.31;7;331;331;98;98;1;325;325;0;581;1498
ENST00000372865;ENSPPAT00000049243;0.006742;0.02038;0.3308;98.63;216;219;3;0;0;216;98.63;1;219;219;100;100;1;219;219;6.77e-148;410;1055
ENST00000372870;ENSPPAT00000060733;0.002437;0;NA;99.528;211;212;1;0;0;211;99.53;27;238;238;89;89;1;212;212;4.78e-154;427;1097
ENST00000372873;ENSPPAT00000063276;0.003306;0.01405;0.2353;99.205;749;755;4;2;2;749;99.21;1;754;754;100;100;1;754;754;0;1438;3723
ENST00000372874;ENSPPAT00000027456;0.006894;0.01415;0.4873;98.626;359;364;5;0;0;362;99.45;1;364;364;100;100;1;364;364;0;749;1935
ENST00000372876;ENSPPAT00000005874;0.005915;0.008463;0.6989;98.847;343;347;4;0;0;343;98.85;1;347;347;100;100;32;378;378;0;700;1807
ENST00000372879;ENSPPAT00000061026;0.01211;0.008408;1.44;96.825;122;126;3;1;1;123;97.62;1;126;126;100;100;1;125;125;1.82e-84;243;619
ENST00000372880;ENSPPAT00000054398;0;0.006399;0;100;484;484;0;0;0;484;100;1;484;484;100;100;1;484;484;0;1006;2600
ENST00000372887;ENSPPAT00000060183;0.007586;0.01699;0.4466;100;64;64;0;0;0;64;100;1;64;65;98;98;1;64;65;5.63e-42;130;328
ENST00000372890;ENSPPAT00000063970;0.005602;0.01181;0.4745;98.795;328;332;4;0;0;330;99.4;1;332;332;100;100;1;332;332;0;675;1741
ENST00000372899;ENSPPAT00000033190;0.006805;0.02248;0.3027;98.519;1730;1756;26;0;0;1742;99.2;1;1756;1756;100;100;1;1756;1756;0;3621;9389
ENST00000372902;ENSPPAT00000027976;0;0;NA;100;98;98;0;0;0;98;100;1;98;98;100;100;1;98;98;5.09e-69;201;512
ENST00000372906;ENSPPAT00000038941;0;0.01752;0;100;155;155;0;0;0;155;100;1;155;155;100;100;1;155;155;4.01e-111;312;800
ENST00000372907;ENSPPAT00000035947;0.009125;0.009029;1.011;96.976;449;463;9;2;5;453;97.84;1;463;463;100;100;1;458;458;0;902;2330
ENST00000372915;ENSPPAT00000041207;0.005817;0.01426;0.4079;99.035;7288;7359;59;4;12;7307;99.29;33;7389;7389;99;99;13;7361;7361;0;14906;38686
ENST00000372919;ENSPPAT00000052727;0.003888;0;NA;99.182;485;489;4;0;0;486;99.39;1;489;489;100;100;1;489;489;0;976;2523
ENST00000372923;ENSPPAT00000044637;0.03266;0.09334;0.3499;93.99;782;832;30;7;20;785;94.35;38;865;865;96;96;9;824;824;0;1500;3883
ENST00000372927;ENSPPAT00000048235;0.003307;0.008642;0.3827;99.075;750;757;5;1;2;754;99.6;1;757;757;100;100;1;755;755;0;1546;4002
ENST00000372930;ENSPPAT00000063136;0;0.02373;0;100;168;168;0;0;0;168;100;1;168;168;100;100;1;168;168;2.22e-119;334;857
ENST00000372935;ENSPPAT00000054705;0.001611;0;NA;99.604;503;505;2;0;0;505;100;1;505;505;100;100;1;505;505;0;1042;2694
ENST00000372945;ENSPPAT00000010232;0;0.01285;0;100;138;138;0;0;0;138;100;1;138;138;100;100;1;138;138;8.47e-101;285;728
ENST00000372950;ENSPPAT00000059638;0.001946;0.007887;0.2468;99.617;260;261;1;0;0;260;99.62;1;261;261;100;100;1;261;261;0;525;1351
ENST00000372952;ENSPPAT00000041318;0;0.01293;0;100;148;148;0;0;0;148;100;1;148;148;100;100;1;148;148;2.35e-108;305;780
ENST00000372956;ENSPPAT00000037712;0;0;NA;100;450;450;0;0;0;450;100;1;450;450;100;100;1;450;450;0;923;2386
ENST00000372963;ENSPPAT00000060413;0.016;0.007792;2.053;96.875;124;128;4;0;0;126;98.44;1;128;128;100;100;1;128;128;1.44e-90;258;659
ENST00000372964;ENSPPAT00000024148;0.006573;0.01084;0.6064;95.855;185;193;3;1;5;185;95.85;1;193;193;100;100;1;188;188;6.18e-132;368;944
ENST00000372966;ENSPPAT00000024117;0.0008765;0.007395;0.1185;99.823;564;565;1;0;0;564;99.82;1;565;565;100;100;1;565;565;0;1174;3038
ENST00000372967;ENSPPAT00000036499;0;0;NA;100;107;107;0;0;0;107;100;1;107;107;100;100;1;107;107;5.61e-77;222;566
ENST00000372977;ENSPPAT00000004210;0;0.009057;0;100;311;311;0;0;0;311;100;1;311;311;100;100;1;311;311;0;638;1646
ENST00000372978;ENSPPAT00000004398;0.00289;0.01528;0.1891;99.429;174;175;1;0;0;174;99.43;1;175;175;100;100;1;175;175;5.35e-127;354;908
ENST00000372979;ENSPPAT00000062751;0.00387;0.01444;0.2679;99.07;639;645;6;0;0;642;99.53;1;645;645;100;100;1;645;645;0;1323;3424
ENST00000372982;ENSPPAT00000004258;0.001492;0.01422;0.1049;99.705;338;339;1;0;0;339;100;1;339;339;100;100;1;339;339;0;695;1793
ENST00000372984;ENSPPAT00000042457;0;0.01195;0;99.315;145;146;0;1;1;145;99.32;1;146;146;100;100;1;145;145;1.06e-101;288;736
ENST00000372987;ENSPPAT00000032339;0.005963;0.004003;1.49;98.765;240;243;3;0;0;241;99.18;1;243;243;100;100;1;243;243;5.86e-178;488;1257
ENST00000372991;ENSPPAT00000032321;0.004948;0;NA;98.976;290;293;3;0;0;291;99.32;1;293;293;100;100;1;293;293;0;592;1527
ENST00000372994;ENSPPAT00000029543;0;0;NA;100;84;84;0;0;0;84;100;1;84;84;100;100;1;84;84;1.3e-56;169;427
ENST00000372997;ENSPPAT00000036029;0.00432;0.01327;0.3254;99.153;234;236;2;0;0;235;99.58;1;236;236;100;100;1;236;236;6.52e-177;485;1249
ENST00000372998;ENSPPAT00000029756;0.00254;0.009838;0.2582;99.502;200;201;1;0;0;200;99.5;1;201;201;100;100;1;201;201;9.3e-150;414;1063
ENST00000373004;ENSPPAT00000055581;0.001937;0.002196;0.8818;99.571;464;466;2;0;0;466;100;1;466;466;100;100;1;466;466;0;962;2487
ENST00000373010;ENSPPAT00000020075;0.0008664;0.006465;0.134;96.059;585;609;1;1;23;585;96.06;1;586;586;100;100;1;609;609;0;1192;3083
ENST00000373014;ENSPPAT00000036642;0.001982;0.007962;0.2489;99.606;253;254;1;0;0;254;100;1;254;254;100;100;18;271;271;0;504;1299
ENST00000373016;ENSPPAT00000053022;0.00361;0.03697;0.09766;99.644;280;281;1;0;0;281;100;1;281;281;100;100;1;281;281;0;570;1468
ENST00000373019;ENSPPAT00000044633;0;0.008869;0;100;502;502;0;0;0;502;100;1;502;502;100;100;1;502;502;0;1036;2680
ENST00000373020;ENSPPAT00000053562;0;0;NA;100;246;246;0;0;0;246;100;1;246;246;100;100;1;246;246;0;507;1306
ENST00000373023;ENSPPAT00000009357;0.02158;0.03285;0.657;94.345;951;1008;33;3;24;962;95.44;1;994;994;100;100;1;998;998;0;1966;5094
ENST00000373025;ENSPPAT00000063670;0.003358;0.002623;1.28;99.229;386;389;3;0;0;389;100;1;389;389;100;100;1;389;389;0;789;2037
ENST00000373030;ENSPPAT00000047446;0;0.01387;0;100;438;438;0;0;0;438;100;1;438;438;100;100;1;438;438;0;909;2348
ENST00000373031;ENSPPAT00000048144;0.001533;0.01102;0.1391;99.686;317;318;1;0;0;317;99.69;1;318;318;100;100;1;318;318;0;656;1692
ENST00000373032;ENSPPAT00000033745;0.05491;0.1555;0.3531;85.714;168;196;18;2;10;174;88.78;1;196;196;100;100;1;186;186;1.87e-118;334;856
ENST00000373034;ENSPPAT00000055593;0;0.01196;0;100;1149;1149;0;0;0;1149;100;1;1149;1149;100;100;1;1149;1149;0;2363;6125
ENST00000373036;ENSPPAT00000043055;0.001208;0.00398;0.3034;99.735;752;754;2;0;0;753;99.87;1;754;754;100;100;1;754;754;0;1538;3981
ENST00000373043;ENSPPAT00000034990;0;0;NA;100;48;48;0;0;0;48;100;1;48;48;100;100;1;48;48;2.21e-26;90.1;222
ENST00000373044;ENSPPAT00000056575;0;0.02033;0;100;150;150;0;0;0;150;100;131;280;280;54;54;1;150;150;4.22e-107;307;787
ENST00000373050;ENSPPAT00000052773;0.002775;0.01577;0.1759;99.462;185;186;1;0;0;185;99.46;1;186;186;100;100;1;186;186;9.59e-128;357;915
ENST00000373053;ENSPPAT00000049066;0;0.006665;0;100;302;302;0;0;0;302;100;51;352;352;86;86;1;302;302;0;623;1607
ENST00000373062;ENSPPAT00000001869;0.001891;0.001417;1.334;99.59;729;732;3;0;0;731;99.86;1;732;732;100;100;64;795;795;0;1503;3892
ENST00000373064;ENSPPAT00000028368;0.001905;0.01123;0.1696;97.095;468;482;2;1;12;468;97.1;1;470;470;100;100;1;482;482;0;961;2483
ENST00000373066;ENSPPAT00000028354;0.003765;0.008357;0.4505;99.203;498;502;4;0;0;498;99.2;1;502;502;100;100;1;502;502;0;1031;2666
ENST00000373068;ENSPPAT00000028342;0.001797;0.008216;0.2188;97.287;502;516;2;1;12;502;97.29;1;504;504;100;100;1;516;516;0;1027;2656
ENST00000373073;ENSPPAT00000032916;0;0.01248;0;100;163;163;0;0;0;163;100;31;193;193;84;84;1;163;163;1.12e-120;338;868
ENST00000373074;ENSPPAT00000032913;0.001149;0.01894;0.06065;99.412;169;170;1;0;0;170;100;1;170;170;100;100;1;170;170;2.45e-125;349;896
ENST00000373075;ENSPPAT00000032910;0.02125;0.07063;0.3008;100;172;172;0;0;0;172;100;31;202;202;85;85;9;180;180;3.65e-127;356;913
ENST00000373078;ENSPPAT00000034273;0.002809;0.02069;0.1358;99.39;326;328;2;0;0;326;99.39;1;328;328;100;100;1;328;328;0;660;1704
ENST00000373079;ENSPPAT00000021844;0.003718;0.01098;0.3386;99.211;503;507;4;0;0;504;99.41;1;507;507;100;100;1;507;507;0;1025;2649
ENST00000373087;ENSPPAT00000059494;0.002538;0.009518;0.2666;99.5;597;600;3;0;0;597;99.5;1;600;600;100;100;1;600;600;0;1210;3131
ENST00000373089;ENSPPAT00000025776;0.01374;0.01111;1.237;97.112;269;277;8;0;0;273;98.56;1;277;277;100;100;1;277;277;0;545;1405
ENST00000373091;ENSPPAT00000035736;0.001006;0.02846;0.03536;99.775;887;889;2;0;0;889;100;32;920;920;97;97;1;889;889;0;1854;4802
ENST00000373095;ENSPPAT00000060852;0.002641;0.02284;0.1157;99.481;383;385;2;0;0;385;100;1;385;385;100;100;1;385;385;0;783;2022
ENST00000373103;ENSPPAT00000051629;0.0062;0.01782;0.3479;95.602;826;864;11;1;27;830;96.06;1;864;864;100;100;1;837;837;0;1657;4290
ENST00000373110;ENSPPAT00000061830;0.00328;0.007852;0.4178;98.473;129;131;1;1;1;130;99.24;1;131;131;100;100;1;130;130;1.42e-87;251;640
ENST00000373113;ENSPPAT00000059308;0.008971;0.01209;0.7421;98.268;227;231;4;0;0;227;98.27;1;231;231;100;100;1;231;231;5.13e-167;460;1183
ENST00000373115;ENSPPAT00000058145;0;0.006135;0;100;480;480;0;0;0;480;100;1;480;480;100;100;1;480;480;0;989;2556
ENST00000373116;ENSPPAT00000028725;0.007492;0.02742;0.2732;98.45;254;258;4;0;0;256;99.22;1;258;258;100;100;1;258;258;0;519;1336
ENST00000373119;ENSPPAT00000064572;0.0006948;0.005642;0.1231;99.861;718;719;1;0;0;718;99.86;1;719;719;100;100;1;719;719;0;1505;3896
ENST00000373125;ENSPPAT00000048655;0.003026;0.007085;0.4271;99.307;430;433;3;0;0;432;99.77;168;600;600;72;72;1;433;433;0;871;2251
ENST00000373130;ENSPPAT00000052836;0;0.01365;0;98.866;436;441;0;1;5;436;98.87;1;441;441;100;100;1;436;436;0;896;2315
ENST00000373142;ENSPPAT00000048762;0.003992;0.002756;1.448;99.2;372;375;3;0;0;372;99.2;1;375;375;100;100;1;375;375;0;753;1944
ENST00000373150;ENSPPAT00000055571;0.01623;0.02759;0.5883;91.078;735;807;21;4;51;740;91.7;1;805;809;99;99;1;758;822;0;1360;3520
ENST00000373154;ENSPPAT00000053508;0;0;NA;100;87;87;0;0;0;87;100;1;87;87;100;100;1;87;87;1.56e-61;181;460
ENST00000373156;ENSPPAT00000045005;0;0.02073;0;100;195;195;0;0;0;195;100;1;195;195;100;100;1;195;195;4.73e-142;394;1011
ENST00000373159;ENSPPAT00000059619;0;0.02727;0;100;119;119;0;0;0;119;100;1;119;119;100;100;1;119;119;1.45e-85;244;624
ENST00000373161;ENSPPAT00000061343;0;0.01105;0;100;171;171;0;0;0;171;100;1;171;171;100;100;1;171;171;4.42e-119;333;855
ENST00000373166;ENSPPAT00000059611;0;0;NA;100;181;181;0;0;0;181;100;1;181;181;100;100;1;181;181;9.29e-135;374;960
ENST00000373173;ENSPPAT00000052047;0.003366;0.01078;0.3122;99.257;267;269;2;0;0;268;99.63;1;269;269;100;100;1;269;269;0;545;1404
ENST00000373178;ENSPPAT00000061354;0.001396;0.01313;0.1063;99.725;362;363;1;0;0;363;100;1;363;364;99;99;1;363;365;0;741;1912
ENST00000373186;ENSPPAT00000063444;0.00417;0.009;0.4634;91.281;335;367;3;1;29;337;91.83;1;367;386;95;95;1;338;338;0;679;1751
ENST00000373189;ENSPPAT00000043039;0.006209;0.03152;0.197;98.739;470;476;6;0;0;474;99.58;1;476;476;100;100;1;476;476;0;949;2454
ENST00000373191;ENSPPAT00000040638;0;0.01159;0;100;861;861;0;0;0;861;100;1;861;861;100;100;1;861;861;0;1794;4647
ENST00000373193;ENSPPAT00000048534;0.000352;0.01463;0.02405;96.355;1401;1454;1;3;52;1401;96.35;31;1464;1464;98;98;1;1422;1422;0;2906;7533
ENST00000373200;ENSPPAT00000018780;0;0.008278;0;100;362;362;0;0;0;362;100;1;362;362;100;100;1;362;362;0;747;1928
ENST00000373202;ENSPPAT00000048164;0.000868;0.01098;0.07903;99.824;568;569;1;0;0;568;99.82;1;569;569;100;100;1;569;569;0;1183;3061
ENST00000373203;ENSPPAT00000038773;0.00358;0.01585;0.2258;99.241;654;659;5;0;0;656;99.54;1;659;659;100;100;1;659;659;0;1329;3439
ENST00000373204;ENSPPAT00000046325;0;0.003449;0;100;858;858;0;0;0;858;100;1;858;858;100;100;1;858;858;0;1789;4634
ENST00000373207;ENSPPAT00000032116;0.004025;0.01506;0.2672;98.941;1214;1227;10;1;3;1216;99.1;1;1224;1224;100;100;1;1227;1227;0;2494;6464
ENST00000373209;ENSPPAT00000060195;0.005195;0.01589;0.3268;98.921;550;556;6;0;0;552;99.28;1;556;556;100;100;1;556;556;0;1136;2939
ENST00000373210;ENSPPAT00000040126;0.00175;0.004731;0.37;99.883;856;857;0;1;1;856;99.88;7;862;862;99;99;5;861;861;0;1785;4622
ENST00000373212;ENSPPAT00000047125;0;0.009186;0;100;115;115;0;0;0;115;100;1;115;115;100;100;1;115;115;1.55e-81;234;597
ENST00000373218;ENSPPAT00000024226;0.01118;0.05367;0.2084;97.479;116;119;3;0;0;117;98.32;3;121;121;98;98;2;120;120;9.79e-84;240;613
ENST00000373222;ENSPPAT00000064883;0.003773;0.01158;0.3257;99.198;371;374;3;0;0;371;99.2;1;374;374;100;100;1;374;374;0;756;1953
ENST00000373229;ENSPPAT00000065154;0.001654;0.02821;0.05861;99.677;309;310;1;0;0;309;99.68;1;310;310;100;100;1;310;310;0;627;1616
ENST00000373230;ENSPPAT00000040263;0.002705;0;NA;99.441;178;179;1;0;0;179;100;1;179;179;100;100;1;179;179;2.71e-132;368;944
ENST00000373231;ENSPPAT00000063428;0.009784;0.01859;0.5262;97.898;326;333;7;0;0;329;98.8;1;333;333;100;100;1;333;333;0;668;1723
ENST00000373232;ENSPPAT00000040254;0.003025;0;NA;99.31;288;290;2;0;0;290;100;1;290;290;100;100;1;290;290;0;596;1537
ENST00000373233;ENSPPAT00000064870;0.00316;0.01073;0.2945;98.562;2673;2712;11;2;28;2675;98.64;5;2716;2716;99;99;5;2688;2688;0;5534;14357
ENST00000373235;ENSPPAT00000056339;0.001369;0.01194;0.1147;81.264;360;443;17;4;66;361;81.49;1;443;443;100;100;1;377;377;0;596;1537
ENST00000373237;ENSPPAT00000064839;0;0.01012;0;100;202;202;0;0;0;202;100;1;202;202;100;100;1;202;202;2.49e-151;418;1074
ENST00000373238;ENSPPAT00000038863;0;0.01022;0;100;199;199;0;0;0;199;100;1;199;199;100;100;1;199;199;1.25e-148;410;1055
ENST00000373255;ENSPPAT00000032235;0;0.008088;0;100;373;373;0;0;0;373;100;1;373;373;100;100;1;373;373;0;752;1941
ENST00000373256;ENSPPAT00000042034;0.01595;0.08791;0.1815;95.085;445;468;12;2;11;448;95.73;1;464;464;100;100;2;462;462;0;905;2338
ENST00000373257;ENSPPAT00000058929;0.004797;0.01858;0.2582;98.828;843;853;9;1;1;846;99.18;1;852;852;100;100;1;853;853;0;1710;4429
ENST00000373264;ENSPPAT00000047663;0;0.01378;0;100;373;373;0;0;0;373;100;1;373;373;100;100;1;373;373;0;780;2013
ENST00000373275;ENSPPAT00000049236;0.001102;0.006291;0.1752;99.723;1798;1803;5;0;0;1802;99.94;1;1803;1803;100;100;1;1803;1803;0;3745;9711
ENST00000373276;ENSPPAT00000029825;0.00438;0.01596;0.2744;98.991;785;793;7;1;1;787;99.24;1;793;793;100;100;1;792;792;0;1597;4134
ENST00000373277;ENSPPAT00000029813;0.002163;0.01802;0.12;99.574;701;704;3;0;0;702;99.72;1;704;704;100;100;1;704;704;0;1436;3718
ENST00000373279;ENSPPAT00000044826;0.004163;0.01319;0.3157;99.18;121;122;1;0;0;121;99.18;1;122;122;100;100;1;122;122;2.4e-83;239;611
ENST00000373281;ENSPPAT00000060916;0.01146;0.003891;2.944;97.244;247;254;6;1;1;248;97.64;1;254;254;100;100;1;253;253;2.33e-180;495;1275
ENST00000373284;ENSPPAT00000060900;0.004483;0;NA;99.068;319;322;3;0;0;320;99.38;1;322;322;100;100;1;322;322;0;655;1689
ENST00000373289;ENSPPAT00000043698;0.008841;0.01248;0.7085;98.169;858;874;16;0;0;865;98.97;1;874;874;100;100;1;874;874;0;1774;4594
ENST00000373290;ENSPPAT00000056269;0;0.01439;0;100;295;295;0;0;0;295;100;1;295;295;100;100;1;295;295;0;603;1556
ENST00000373294;ENSPPAT00000058359;0.004407;0.01789;0.2463;99.04;516;521;5;0;0;517;99.23;1;521;521;100;100;1;521;521;0;1070;2766
ENST00000373295;ENSPPAT00000055911;0.007483;0.00738;1.014;98.464;513;521;8;0;0;516;99.04;1;521;521;100;100;1;521;521;0;1037;2682
ENST00000373298;ENSPPAT00000040190;0;0.01938;0;100;264;264;0;0;0;264;100;1;264;264;100;100;1;264;264;0;543;1398
ENST00000373299;ENSPPAT00000012442;0;0.005337;0;100;582;582;0;0;0;582;100;14;595;595;98;98;1;582;582;0;1204;3114
ENST00000373302;ENSPPAT00000012389;0;0.00353;0;100;591;591;0;0;0;591;100;14;604;604;98;98;1;591;591;0;1226;3172
ENST00000373304;ENSPPAT00000009436;0.002944;0.01891;0.1557;99.408;336;338;2;0;0;338;100;1;338;338;100;100;1;338;338;0;691;1782
ENST00000373306;ENSPPAT00000034618;0.009028;0.0229;0.3943;89.474;357;399;7;1;35;358;89.72;1;399;399;100;100;1;364;364;0;724;1869
ENST00000373312;ENSPPAT00000042086;0.006647;0.0258;0.2576;98.795;738;747;9;0;0;743;99.46;1;747;747;100;100;1;747;747;0;1534;3971
ENST00000373313;ENSPPAT00000023555;0.001257;0;NA;99.691;323;324;1;0;0;324;100;1;324;324;100;100;1;324;324;0;662;1707
ENST00000373314;ENSPPAT00000042089;0.006752;0.02365;0.2855;98.774;725;734;9;0;0;730;99.46;1;734;734;100;100;1;734;734;0;1506;3900
ENST00000373316;ENSPPAT00000042192;0.0009695;0.002447;0.3961;99.761;417;418;1;0;0;417;99.76;1;418;418;100;100;1;418;418;0;844;2181
ENST00000373318;ENSPPAT00000023105;0.009535;0.02001;0.4766;98.058;707;721;14;0;0;712;98.75;1;721;721;100;100;1;721;721;0;1461;3783
ENST00000373323;ENSPPAT00000053884;0.006143;0.01934;0.3177;98.808;663;671;8;0;0;668;99.55;1;671;673;99;99;1;671;673;0;1379;3568
ENST00000373327;ENSPPAT00000046288;0.02641;0.05449;0.4847;96.582;650;673;19;1;4;656;97.47;20;692;692;97;97;11;679;679;0;1291;3341
ENST00000373337;ENSPPAT00000013789;0;0.005952;0;100;155;155;0;0;0;155;100;1;155;155;100;100;1;155;155;3.18e-106;300;768
ENST00000373344;ENSPPAT00000065498;0.006674;0.01333;0.5007;98.558;2461;2497;22;3;14;2466;98.76;1;2493;2493;100;100;1;2487;2487;0;5037;13065
ENST00000373345;ENSPPAT00000047618;0.006251;0.01836;0.3405;98.716;615;623;8;0;0;617;99.04;1;623;623;100;100;1;623;623;0;1249;3231
ENST00000373348;ENSPPAT00000044502;0.008959;0;NA;98.333;59;60;1;0;0;59;98.33;1;60;60;100;100;1;60;60;3.96e-36;115;288
ENST00000373357;ENSPPAT00000040070;0.01758;0.03632;0.484;96.154;225;234;7;2;2;229;97.86;1;233;233;100;100;1;233;233;4.52e-139;389;1000
ENST00000373358;ENSPPAT00000040061;0;0.008959;0;100;234;234;0;0;0;234;100;1;234;234;100;100;1;234;234;4.87e-174;478;1229
ENST00000373359;ENSPPAT00000000332;0.007099;0.005816;1.221;98.282;515;524;8;1;1;516;98.47;1;524;524;100;100;1;523;523;0;1062;2747
ENST00000373360;ENSPPAT00000035308;0.004766;0.009555;0.4988;99.029;408;412;4;0;0;411;99.76;1;412;412;100;100;1;412;412;0;800;2065
ENST00000373365;ENSPPAT00000049210;0.002688;0.03474;0.07739;99.459;184;185;1;0;0;184;99.46;1;185;185;100;100;1;185;185;3.83e-138;383;983
ENST00000373367;ENSPPAT00000019486;0.001172;0.009521;0.1231;99.704;337;338;1;0;0;337;99.7;1;338;338;100;100;1;338;338;0;702;1811
ENST00000373371;ENSPPAT00000035303;0.004056;0.008434;0.481;99.163;474;478;4;0;0;477;99.79;1;478;478;100;100;1;478;478;0;936;2419
ENST00000373379;ENSPPAT00000047734;0.001764;0.02091;0.08436;99.645;281;282;1;0;0;281;99.65;1;282;282;100;100;1;282;282;0;577;1488
ENST00000373391;ENSPPAT00000028015;0;0;NA;100;182;182;0;0;0;182;100;25;206;206;88;88;1;182;182;2.95e-132;369;947
ENST00000373408;ENSPPAT00000031579;0.06505;0.1798;0.3618;88.776;87;98;8;1;3;89;90.82;1;98;98;100;100;1;95;95;1.41e-55;167;423
ENST00000373413;ENSPPAT00000014577;0.007447;0;NA;98.387;427;434;7;0;0;431;99.31;1;434;434;100;100;1;434;434;0;871;2250
ENST00000373425;ENSPPAT00000028846;0.002032;0.008183;0.2483;99.595;492;494;2;0;0;492;99.6;1;494;494;100;100;1;494;494;0;1030;2664
ENST00000373428;ENSPPAT00000066008;0.0338;0.06499;0.52;92.601;388;419;11;3;20;388;92.6;3;421;421;99;99;8;406;406;0;762;1968
ENST00000373433;ENSPPAT00000039102;0;0.0029;0;100;327;327;0;0;0;327;100;1;327;327;100;100;1;327;327;0;661;1706
ENST00000373434;ENSPPAT00000035712;0.001893;0.007645;0.2476;98.327;529;538;1;1;8;529;98.33;1;530;530;100;100;1;538;538;0;1089;2817
ENST00000373436;ENSPPAT00000035723;0;0.003338;0;100;306;306;0;0;0;306;100;1;306;306;100;100;1;306;306;0;629;1621
ENST00000373440;ENSPPAT00000037037;0.007551;0.009626;0.7845;98.537;202;205;3;0;0;203;99.02;1;205;205;100;100;1;205;205;1.92e-149;413;1062
ENST00000373441;ENSPPAT00000037032;0.005059;0.00867;0.5835;94.802;456;481;5;1;20;458;95.22;1;481;481;100;100;1;461;461;0;927;2396
ENST00000373447;ENSPPAT00000035606;0.004147;0.006176;0.6714;99.174;1081;1090;9;0;0;1085;99.54;1;1090;1090;100;100;1;1090;1090;0;2211;5730
ENST00000373449;ENSPPAT00000054972;0;0.004343;0;100;233;233;0;0;0;233;100;1;233;233;100;100;1;233;233;2.09e-173;476;1225
ENST00000373451;ENSPPAT00000048108;0;0.006192;0;100;836;836;0;0;0;836;100;1;836;836;100;100;1;836;836;0;1736;4495
ENST00000373457;ENSPPAT00000016141;0;0.004415;0;100;468;468;0;0;0;468;100;1;468;468;100;100;1;468;468;0;983;2541
ENST00000373461;ENSPPAT00000037107;0.06428;0.16;0.4017;98.817;167;169;2;0;0;167;98.82;37;205;205;82;82;35;203;203;2.63e-121;342;877
ENST00000373463;ENSPPAT00000041014;0.0136;0.03969;0.3425;97.768;219;224;4;1;1;221;98.66;1;223;223;100;100;1;224;224;1.28e-155;430;1106
ENST00000373467;ENSPPAT00000033388;0;0;NA;100;194;194;0;0;0;194;100;1;194;194;100;100;1;194;194;5.73e-145;401;1030
ENST00000373471;ENSPPAT00000016207;0;0.01091;0;100;195;195;0;0;0;195;100;19;213;213;92;92;1;195;195;5.72e-145;402;1032
ENST00000373474;ENSPPAT00000061163;0;0.03703;0;94.686;392;414;0;3;22;392;94.69;1;403;403;100;100;1;403;403;0;783;2023
ENST00000373475;ENSPPAT00000037426;0.003445;0.01744;0.1976;99.267;406;409;3;0;0;408;99.76;1;409;409;100;100;1;409;409;0;837;2161
ENST00000373477;ENSPPAT00000048206;0.0009566;0.007505;0.1275;99.811;528;529;1;0;0;529;100;1;529;529;100;100;26;554;554;0;1072;2772
ENST00000373479;ENSPPAT00000041554;0.003892;0.03273;0.1189;99.177;482;486;4;0;0;484;99.59;1;486;486;100;100;1;486;486;0;994;2569
ENST00000373480;ENSPPAT00000047041;0.003158;0.01797;0.1757;99.324;1029;1036;7;0;0;1032;99.61;1;1036;1036;100;100;1;1036;1036;0;1971;5106
ENST00000373481;ENSPPAT00000047033;0.003121;0.01784;0.175;99.331;1040;1047;7;0;0;1043;99.62;1;1047;1047;100;100;1;1047;1047;0;1996;5172
ENST00000373484;ENSPPAT00000038845;0.008622;0.03063;0.2815;97.684;464;475;3;1;8;464;97.68;3;477;477;99;99;3;469;469;0;909;2349
ENST00000373485;ENSPPAT00000057444;0;0.0129;0;100;411;411;0;0;0;411;100;1;411;411;100;100;1;411;411;0;848;2190
ENST00000373487;ENSPPAT00000038197;0.001033;0.00802;0.1288;99.743;388;389;1;0;0;388;99.74;68;456;456;85;85;1;389;389;0;809;2089
ENST00000373491;ENSPPAT00000040149;0.0009851;0.00825;0.1194;99.802;505;506;1;0;0;506;100;1;506;506;100;100;1;506;506;0;1049;2713
ENST00000373493;ENSPPAT00000057435;0;0.01248;0;100;426;426;0;0;0;426;100;1;426;426;100;100;1;426;426;0;879;2272
ENST00000373502;ENSPPAT00000054078;0;0.03226;0;99.558;225;226;0;1;1;225;99.56;1;225;225;100;100;1;226;226;3.06e-161;445;1144
ENST00000373504;ENSPPAT00000054081;0;0.0354;0;99.515;205;206;0;1;1;205;99.51;1;205;205;100;100;1;206;206;2.29e-144;400;1029
