query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
ENST00000373538;ENSMUST00000118108;0.1191;0.4605;0.2588;78.82;294;373;79;0;0;328;87.94;1;373;373;100;100;1;373;373;0;611;1575
ENST00000373548;ENSMUST00000079363;0.006159;0.4877;0.01263;98.758;477;483;6;0;0;481;99.59;1;483;483;100;100;1;483;483;0;998;2580
ENST00000373549;ENSMUST00000038874;0.0125;0.3461;0.03611;93.968;592;630;15;1;23;601;95.4;1;630;630;100;100;1;607;607;0;1229;3180
ENST00000373552;ENSMUST00000027477;0.02404;0.5674;0.04238;94.847;589;621;30;1;2;604;97.26;1;619;619;100;100;1;621;621;0;1169;3025
ENST00000373555;ENSMUST00000039165;0.1008;0.4877;0.2068;81.38;625;768;134;1;9;683;88.93;1;768;768;100;100;1;759;759;0;1224;3166
ENST00000373558;ENSMUST00000029175;0.004288;0.5099;0.008411;97.79;531;543;5;2;7;534;98.34;1;543;543;100;100;1;536;536;0;1099;2842
ENST00000373573;ENSMUST00000087916;0.01829;0.3804;0.04807;96.296;364;378;14;0;0;371;98.15;1;378;378;100;100;1;378;378;0;762;1968
ENST00000373574;ENSMUST00000039535;0.1437;0.6948;0.2068;76.61;226;295;69;0;0;252;85.42;1;295;315;94;94;6;300;304;1.63e-164;460;1184
ENST00000373580;ENSMUST00000057279;0.08988;0.6105;0.1472;81.098;532;656;96;4;28;571;87.04;24;653;653;96;96;29;682;682;0;1029;2661
ENST00000373582;ENSMUST00000052835;0.07248;0.5296;0.1369;86.585;142;164;21;1;1;152;92.68;1;164;164;100;100;1;163;163;2.4e-76;225;574
ENST00000373585;ENSMUST00000020270;0.01998;0.268;0.07453;94.838;643;678;32;2;3;658;97.05;1;678;738;92;92;1;675;735;0;1294;3349
ENST00000373586;ENSMUST00000102593;0.002986;0.4201;0.007108;99.387;324;326;2;0;0;326;100;1;326;326;100;100;1;326;326;0;683;1762
ENST00000373588;ENSMUST00000028084;0.03304;0.4291;0.077;93.521;433;463;29;1;1;443;95.68;1;462;462;100;100;1;463;463;0;821;2120
ENST00000373602;ENSMUST00000030586;0.01649;0.4783;0.03446;96.517;194;201;7;0;0;197;98.01;1;201;201;100;100;1;201;201;2.58e-141;392;1008
ENST00000373605;ENSMUST00000081202;0.06299;0.3898;0.1616;86.486;64;74;10;0;0;67;90.54;1;74;86;86;86;1;74;86;1.18e-40;129;324
ENST00000373609;ENSMUST00000046425;0.0462;0.478;0.09665;88.551;495;559;48;4;16;505;90.34;1;547;547;100;100;1;555;555;0;948;2451
ENST00000373615;ENSMUST00000000253;0.004177;0.3777;0.01106;99.017;403;407;4;0;0;406;99.75;1;407;407;100;100;1;407;407;0;844;2181
ENST00000373624;ENSMUST00000102787;0.05879;0.458;0.1283;88.496;900;1017;110;3;7;935;91.94;1;1010;1010;100;100;1;1017;1017;0;1734;4491
ENST00000373625;ENSMUST00000102590;0.003522;0.362;0.009729;99.255;533;537;4;0;0;534;99.44;1;537;537;100;100;1;537;537;0;1097;2838
ENST00000373627;ENSMUST00000095427;0.008096;0.4056;0.01996;98.205;383;390;7;0;0;385;98.72;1;390;390;100;100;1;390;390;0;779;2011
ENST00000373631;ENSMUST00000050372;0.1357;0.5725;0.2371;78.91;999;1266;251;5;16;1061;83.81;23;1286;1286;98;98;32;1283;1283;0;1898;4916
ENST00000373640;ENSMUST00000165824;0.1691;0.5178;0.3267;69.932;207;296;81;2;8;223;75.34;1;296;296;100;100;1;288;288;3.68e-119;344;882
ENST00000373642;ENSMUST00000065441;0.04496;0.3488;0.1289;91.143;319;350;31;0;0;336;96;1;350;350;100;100;1;350;350;0;659;1700
ENST00000373644;ENSMUST00000174189;0.2927;0.7278;0.4022;52.313;1142;2183;852;36;189;1402;64.22;1;2137;2137;100;100;1;2040;2040;0;1960;5078
ENST00000373645;ENSMUST00000111360;0.3616;1.198;0.3019;53.226;66;124;53;1;5;86;69.35;10;133;173;72;72;1;119;264;1.72e-39;135;340
ENST00000373647;ENSMUST00000061179;0.01092;0.3969;0.02751;97.383;1042;1070;23;1;5;1054;98.5;1;1070;1070;100;100;1;1065;1065;0;2148;5565
ENST00000373654;ENSMUST00000067043;0.01884;0.1311;0.1438;95.701;423;442;18;1;1;435;98.42;1;442;442;100;100;1;441;441;0;883;2282
ENST00000373655;ENSMUST00000030571;0.02243;0.3279;0.0684;95.509;1510;1581;60;7;11;1535;97.09;13;1585;1585;99;99;1;1578;1578;0;2926;7586
ENST00000373659;ENSMUST00000053098;0.03861;0.3828;0.1009;92.471;393;425;31;1;1;408;96;1;425;425;100;100;1;424;424;0;811;2094
ENST00000373664;ENSMUST00000029170;0.04825;0.4747;0.1016;90.458;967;1069;97;2;5;1024;95.79;1;1069;1069;100;100;1;1064;1064;0;1990;5156
ENST00000373669;ENSMUST00000113627;0.01361;0.224;0.06076;96.97;128;132;4;0;0;130;98.48;26;157;157;84;84;1;132;132;1.5e-90;259;663
ENST00000373671;ENSMUST00000190052;0.01682;0.2771;0.0607;93.878;506;539;16;2;17;509;94.43;1;523;523;100;100;1;538;538;0;998;2581
ENST00000373672;ENSMUST00000044565;0.0536;0.4589;0.1168;86.137;1398;1623;165;7;60;1465;90.26;1;1605;1605;100;100;1;1581;1581;0;1964;5087
ENST00000373673;ENSMUST00000044059;0.09462;0.6664;0.142;81.935;127;155;21;3;7;132;85.16;1;153;153;100;100;1;150;150;3.72e-69;206;524
ENST00000373674;ENSMUST00000114701;0.2217;0.5805;0.3819;60.474;306;506;151;6;49;353;69.76;1;464;464;100;100;1;499;499;0;541;1394
ENST00000373680;ENSMUST00000053990;0.08892;0.5206;0.1708;84.688;271;320;49;0;0;291;90.94;1;320;321;99;99;1;320;328;0;550;1418
ENST00000373688;ENSMUST00000068475;0.06584;0.4695;0.1402;88.291;279;316;37;0;0;290;91.77;1;316;317;99;99;1;316;318;0;568;1463
ENST00000373693;ENSMUST00000056614;0.0818;0.5548;0.1475;86.45;319;369;49;1;1;339;91.87;1;369;369;100;100;1;368;368;0;567;1462
ENST00000373699;ENSMUST00000024802;0.007629;0.6494;0.01175;98.204;164;167;3;0;0;167;100;1;167;167;100;100;1;167;167;5.17e-124;346;887
ENST00000373700;ENSMUST00000219577;0.01628;0.3306;0.04925;96.219;1018;1058;32;1;8;1037;98.02;1;1050;1050;100;100;1;1058;1058;0;2111;5470
ENST00000373701;ENSMUST00000044475;0.002313;0.3534;0.006543;98.663;1033;1047;4;1;10;1036;98.95;1;1037;1037;100;100;1;1047;1047;0;2154;5581
ENST00000373703;ENSMUST00000030563;0.07907;0.4662;0.1696;84.211;240;285;36;1;9;247;86.67;1;285;285;100;100;1;276;276;1.31e-127;364;935
ENST00000373706;ENSMUST00000030562;0.03251;0.3884;0.0837;92.029;381;414;24;1;9;389;93.96;1;414;426;97;97;1;405;417;0;775;2001
ENST00000373710;ENSMUST00000120126;0.08766;0.5072;0.1728;84.946;395;465;65;2;5;419;90.11;1;465;465;100;100;1;460;460;0;762;1967
ENST00000373713;ENSMUST00000070532;0.08029;0.6126;0.1311;85.821;115;134;19;0;0;127;94.78;1;134;134;100;100;1;134;134;5.96e-84;242;618
ENST00000373715;ENSMUST00000130216;0;0.3661;0;100;165;165;0;0;0;165;100;1;165;165;100;100;1;165;165;4.5e-112;316;809
ENST00000373731;ENSMUST00000057174;0.04628;0.6649;0.0696;90.714;381;420;39;0;0;396;94.29;1;420;420;100;100;1;420;420;0;780;2015
ENST00000373736;ENSMUST00000105993;0.001949;0.324;0.006017;99.519;207;208;1;0;0;208;100;1;208;208;100;100;1;208;208;6.86e-154;425;1092
ENST00000373742;ENSMUST00000105992;0.005159;0.2722;0.01895;98.629;1079;1094;12;2;3;1084;99.09;37;1128;1128;97;97;1;1093;1093;0;2201;5702
ENST00000373750;ENSMUST00000103129;0.1806;0.459;0.3935;70.37;247;351;98;4;6;280;79.77;1;348;357;97;97;1;348;349;1.71e-166;469;1206
ENST00000373758;ENSMUST00000020023;0.03578;0.7876;0.04543;92.188;236;256;19;1;1;244;95.31;1;256;256;100;100;1;255;255;6.23e-168;464;1195
ENST00000373764;ENSMUST00000028256;0.1173;0.7074;0.1658;78.882;127;161;34;0;0;148;91.93;1;161;162;99;99;1;161;171;2.12e-99;284;726
ENST00000373765;ENSMUST00000102576;0.05483;0.5109;0.1073;89.421;448;501;49;1;4;474;94.61;1;497;497;100;100;1;501;501;0;909;2350
ENST00000373766;ENSMUST00000129096;0.07443;0.319;0.2334;84.884;219;258;39;0;0;236;91.47;1;258;258;100;100;1;258;258;1.62e-166;461;1186
ENST00000373768;ENSMUST00000070112;0.07683;0.5798;0.1325;87.135;149;171;22;0;0;163;95.32;1;171;173;99;99;1;171;173;6.88e-115;323;829
ENST00000373783;ENSMUST00000075686;0.04855;0.3938;0.1233;82.288;223;271;34;3;14;234;86.35;1;271;271;100;100;1;257;257;3.27e-157;438;1126
ENST00000373789;ENSMUST00000068994;0.1527;0.7725;0.1977;72.358;445;615;155;6;15;516;83.9;1;610;610;100;100;1;605;605;0;911;2354
ENST00000373795;ENSMUST00000053819;0.04874;0.5013;0.09724;83.766;387;462;62;5;13;407;88.1;1;457;495;92;92;1;454;492;0;530;1366
ENST00000373812;ENSMUST00000152796;0.002661;0.1657;0.01606;99.655;578;580;2;0;0;580;100;1;580;580;100;100;1;580;580;0;1186;3069
ENST00000373818;ENSMUST00000028239;0.03724;0.4197;0.08872;93.553;711;760;49;0;0;737;96.97;24;783;783;97;97;22;781;781;0;1483;3838
ENST00000373825;ENSMUST00000130643;0.03666;0.3936;0.09315;91.616;601;656;48;3;7;620;94.51;1;656;656;100;100;1;649;649;0;1177;3044
ENST00000373827;ENSMUST00000218680;0.0256;0.5946;0.04306;96.308;1539;1598;54;1;5;1562;97.75;1;1598;1862;86;86;1;1593;1759;0;3192;8276
ENST00000373829;ENSMUST00000033674;0.03851;0.269;0.1432;92.045;324;352;23;4;5;335;95.17;1;348;348;100;100;1;351;351;0;601;1550
ENST00000373830;ENSMUST00000030730;0.006407;0.3185;0.02012;98.958;285;288;3;0;0;285;98.96;1;288;288;100;100;1;288;288;0;590;1522
ENST00000373831;ENSMUST00000030726;0.03589;0.3891;0.09222;89.404;405;453;30;2;18;418;92.27;1;453;453;100;100;1;435;435;0;816;2108
ENST00000373836;ENSMUST00000084249;0.09159;0.4431;0.2067;83.599;367;439;64;5;8;396;90.21;278;713;713;61;61;272;705;705;0;660;1704
ENST00000373840;ENSMUST00000028238;0;0.2448;0;100;216;216;0;0;0;216;100;1;216;216;100;100;1;216;216;1.71e-164;452;1163
ENST00000373842;ENSMUST00000102567;0.006961;0.4961;0.01403;98.565;206;209;3;0;0;209;100;1;209;209;100;100;1;209;209;3.39e-155;428;1101
ENST00000373864;ENSMUST00000020197;0.02286;0.3154;0.07247;95.923;400;417;17;0;0;405;97.12;1;417;417;100;100;1;417;417;0;764;1972
ENST00000373872;ENSMUST00000081335;0.03099;0.4267;0.07263;93.697;223;238;15;0;0;231;97.06;1;238;238;100;100;1;238;238;6.28e-163;450;1158
ENST00000373873;ENSMUST00000113565;0.05401;0.4144;0.1303;89.864;922;1026;104;0;0;964;93.96;1;1026;1026;100;100;1;1026;1026;0;1850;4793
ENST00000373876;ENSMUST00000113567;0.06581;0.4514;0.1458;88.144;1591;1805;214;0;0;1669;92.47;1;1805;1805;100;100;1;1805;1805;0;3163;8201
ENST00000373880;ENSMUST00000046513;0.01144;0.3884;0.02947;97.082;366;377;10;1;1;374;99.2;1;377;377;100;100;1;376;376;0;768;1983
ENST00000373884;ENSMUST00000045550;0.2062;0.4967;0.4152;69.388;272;392;116;3;4;307;78.32;1;390;396;98;98;1;390;402;4.97e-169;479;1233
ENST00000373886;ENSMUST00000143791;0.03523;0.5977;0.05895;92.843;908;978;67;3;3;938;95.91;1;975;975;100;100;1;978;978;0;1748;4528
ENST00000373887;ENSMUST00000028234;0.07746;0.4351;0.178;84.412;352;417;58;2;7;371;88.97;1;417;417;100;100;1;410;410;0;719;1856
ENST00000373894;ENSMUST00000030709;0.1507;0.5478;0.2751;76.941;337;438;101;0;0;383;87.44;1;438;456;96;96;1;438;457;0;734;1895
ENST00000373896;ENSMUST00000028232;0.05913;0.4066;0.1454;88.812;516;581;63;1;2;550;94.66;1;581;581;100;100;1;579;579;0;1056;2732
ENST00000373910;ENSMUST00000020085;0;0.5583;0;100;148;148;0;0;0;148;100;1;148;148;100;100;1;148;148;1.19e-109;308;789
ENST00000373912;ENSMUST00000102561;0.05774;0.5961;0.09686;88.561;240;271;31;0;0;252;92.99;1;271;271;100;100;1;271;271;0;506;1304
ENST00000373913;ENSMUST00000070782;0.01596;0.3798;0.04203;96.872;960;991;29;2;2;972;98.08;1;990;990;100;100;1;990;990;0;1959;5074
ENST00000373917;ENSMUST00000037796;0.01534;0.5116;0.02998;86.709;411;474;10;1;53;416;87.76;1;474;474;100;100;1;421;421;0;817;2110
ENST00000373921;ENSMUST00000045154;0.1757;0.5068;0.3466;66.216;441;666;191;6;34;519;77.93;1;635;644;99;99;1;663;664;0;841;2173
ENST00000373930;ENSMUST00000107359;0.1128;0.363;0.3106;78.383;475;606;123;4;8;511;84.32;1;603;603;100;100;1;601;601;0;877;2267
ENST00000373935;ENSMUST00000121446;0.08621;0.7923;0.1088;80.383;336;418;61;5;21;363;86.84;1;417;417;100;100;1;398;398;0;686;1771
ENST00000373943;ENSMUST00000030698;0.03683;0.3472;0.1061;95.635;241;252;11;0;0;248;98.41;1;252;277;91;91;1;252;275;1.52e-179;495;1275
ENST00000373944;ENSMUST00000020081;0.272;0.7889;0.3448;58.621;136;232;95;1;1;175;75.43;4;235;278;83;83;10;240;253;3.31e-81;246;627
ENST00000373949;ENSMUST00000097856;0.008873;0.4427;0.02004;98.208;274;279;5;0;0;274;98.21;1;279;279;100;100;1;279;279;0;563;1452
ENST00000373953;ENSMUST00000002318;0.03909;0.3766;0.1038;92.119;526;571;43;1;2;538;94.22;1;571;571;100;100;1;569;569;0;1066;2758
ENST00000373954;ENSMUST00000030696;0.008024;0.3983;0.02015;98.377;303;308;5;0;0;303;98.38;1;308;308;100;100;1;308;308;0;622;1605
ENST00000373960;ENSMUST00000027409;0.01118;0.3718;0.03006;97.452;459;471;11;1;1;467;99.15;1;471;471;100;100;1;470;470;0;932;2410
ENST00000373968;ENSMUST00000025797;0.2692;0.6473;0.4158;60.163;148;246;94;3;4;185;75.2;1;246;249;99;99;1;242;245;3.14e-98;287;735
ENST00000373970;ENSMUST00000025803;0.08141;0.5406;0.1506;81.319;222;273;45;4;6;238;87.18;1;267;267;100;100;1;273;273;2.31e-152;426;1096
ENST00000373978;ENSMUST00000117637;0.06641;0.1686;0.3938;87.464;307;351;42;2;2;319;90.88;1;350;350;100;100;1;350;350;0;550;1417
ENST00000373980;ENSMUST00000073581;0.002657;0.3022;0.008794;99.563;684;687;3;0;0;686;99.85;1;687;687;100;100;1;687;687;0;1417;3668
ENST00000373981;ENSMUST00000120201;0.04367;0.2243;0.1947;90.782;453;499;42;3;4;472;94.59;1;496;496;100;100;1;498;498;0;882;2278
ENST00000373982;ENSMUST00000119699;0.04367;0.2243;0.1947;90.782;453;499;42;3;4;472;94.59;1;498;498;100;100;1;496;496;0;882;2278
ENST00000373983;ENSMUST00000050850;0.02145;0.5516;0.0389;96.177;629;654;24;1;1;639;97.71;2;654;654;99;99;3;656;656;0;1298;3360
ENST00000373984;ENSMUST00000117901;0.02317;0.25;0.0927;94.93;1217;1282;61;4;4;1246;97.19;1;1281;1281;100;100;1;1279;1279;0;2443;6331
ENST00000373985;ENSMUST00000065067;0.002672;0.3337;0.008007;99.554;669;672;3;0;0;671;99.85;1;672;672;100;100;1;672;672;0;1385;3585
ENST00000374003;ENSMUST00000030693;0.07957;0.5363;0.1484;84.151;446;530;72;2;12;473;89.25;1;530;530;100;100;1;518;518;0;931;2405
ENST00000374012;ENSMUST00000037401;0.05493;0.4184;0.1313;88.583;900;1016;108;3;8;946;93.11;1;1013;1013;100;100;1;1011;1011;0;1764;4568
ENST00000374023;ENSMUST00000114863;0.0123;0.2047;0.06008;94.983;284;299;8;1;7;289;96.66;1;299;299;100;100;1;292;292;0;583;1504
ENST00000374024;ENSMUST00000052090;0.03072;0.3208;0.09575;93.656;310;331;21;0;0;318;96.07;1;331;331;100;100;1;331;331;0;619;1597
ENST00000374030;ENSMUST00000105910;0.1045;0.6303;0.1659;81.143;142;175;31;1;2;151;86.29;1;175;175;100;100;1;173;173;2.47e-86;251;642
ENST00000374037;ENSMUST00000025054;0.06758;0.7519;0.08987;85.714;288;336;38;2;10;303;90.18;1;336;336;100;100;1;326;326;0;587;1512
ENST00000374045;ENSMUST00000062246;0.2006;0.477;0.4205;65.37;168;257;80;3;9;197;76.65;1;252;252;100;100;19;271;271;5.81e-119;341;874
ENST00000374049;ENSMUST00000077709;0.07152;0.4286;0.1669;86.957;300;345;42;3;3;315;91.3;1;344;344;100;100;1;343;343;0;600;1547
ENST00000374050;ENSMUST00000035301;0.02848;0.3406;0.08362;94.958;113;119;6;0;0;116;97.48;1;119;119;100;100;1;119;119;2.48e-78;227;578
ENST00000374076;ENSMUST00000105907;0.02569;0.54;0.04757;94.258;197;209;12;0;0;200;95.69;1;209;209;100;100;1;209;209;2.52e-141;393;1010
ENST00000374080;ENSMUST00000087956;0.0136;0.3679;0.03696;95.444;2095;2195;58;6;42;2121;96.63;1;2178;2178;100;100;1;2170;2170;0;4301;11154
ENST00000374092;ENSMUST00000029147;0.03624;0.5305;0.06831;91.266;418;458;34;1;6;434;94.76;1;458;458;100;100;9;460;460;0;865;2236
ENST00000374103;ENSMUST00000022480;0.03524;0.5224;0.06746;91.456;942;1030;69;1;19;974;94.56;1;1011;1011;100;100;1;1030;1030;0;1967;5095
ENST00000374111;ENSMUST00000100723;0.1287;0.5745;0.2239;77.66;73;94;21;0;0;85;90.43;1;94;94;100;100;1;94;94;2.49e-52;159;402
ENST00000374115;ENSMUST00000191501;0.02818;0.6244;0.04512;94.195;503;534;27;3;4;509;95.32;1;533;533;100;100;1;531;531;0;946;2446
ENST00000374126;ENSMUST00000107415;0.01825;0.459;0.03975;96.23;919;955;35;1;1;933;97.7;1;955;955;100;100;1;954;954;0;1924;4984
ENST00000374135;ENSMUST00000030661;0.02647;0.3591;0.07369;96.141;299;311;12;0;0;305;98.07;1;311;311;100;100;1;311;311;0;621;1601
ENST00000374139;ENSMUST00000186452;0.02035;0.3769;0.05399;95.833;253;264;11;0;0;257;97.35;1;264;264;100;100;1;264;264;0;523;1348
ENST00000374142;ENSMUST00000084238;0.02604;0.358;0.07272;90.488;352;389;29;2;8;359;92.29;1;389;389;100;100;1;381;381;0;624;1608
ENST00000374144;ENSMUST00000096038;0.2089;0.6371;0.3279;65.422;946;1446;457;18;43;1076;74.41;1;1436;1436;100;100;1;1413;1413;0;1718;4450
ENST00000374160;ENSMUST00000038956;0.0969;0.5382;0.18;81.928;204;249;45;0;0;230;92.37;13;261;262;95;95;13;261;263;1.46e-153;429;1102
ENST00000374166;ENSMUST00000105894;0.006937;0.3921;0.01769;97.011;714;736;11;1;11;719;97.69;1;725;725;100;100;1;736;736;0;1475;3818
ENST00000374168;ENSMUST00000003741;0.006937;0.3921;0.01769;97.011;714;736;11;1;11;719;97.69;1;736;736;100;100;1;725;725;0;1475;3818
ENST00000374169;ENSMUST00000030091;0.02633;0.4566;0.05767;95.082;116;122;5;1;1;117;95.9;1;122;148;82;82;1;121;146;4.22e-75;221;562
ENST00000374170;ENSMUST00000111955;0.1027;0.7187;0.1428;79.853;436;546;96;4;14;468;85.71;1;540;540;100;100;1;538;538;0;832;2149
ENST00000374176;ENSMUST00000022504;0.004289;0.2626;0.01633;99.065;424;428;4;0;0;427;99.77;1;428;428;100;100;1;428;428;0;888;2295
ENST00000374179;ENSMUST00000111943;0;0.275;0;100;385;385;0;0;0;385;100;1;385;385;100;100;1;385;385;0;804;2077
ENST00000374183;ENSMUST00000030088;0.1156;0.4452;0.2598;78.713;318;404;80;1;6;347;85.89;5;402;403;99;99;47;450;487;0;648;1671
ENST00000374198;ENSMUST00000084524;0.006832;0.4172;0.01637;98.853;517;523;5;1;1;520;99.43;1;523;523;100;100;1;522;522;0;1071;2771
ENST00000374202;ENSMUST00000033664;0.1663;0.42;0.3959;71.51;251;351;98;2;2;291;82.91;21;370;370;95;95;21;370;370;7.45e-176;494;1271
ENST00000374206;ENSMUST00000084525;0.07379;0.4231;0.1744;88.372;76;86;10;0;0;79;91.86;1;86;86;100;100;1;86;86;7.35e-49;150;378
ENST00000374212;ENSMUST00000084526;0.03683;0.2854;0.129;94.972;170;179;7;2;2;170;94.97;13;191;191;94;94;21;197;197;1.88e-120;339;870
ENST00000374221;ENSMUST00000074690;0.1172;0.4724;0.2481;80.698;393;487;91;2;3;430;88.3;1;487;521;93;93;1;484;485;0;754;1946
ENST00000374228;ENSMUST00000030081;0.1252;0.5536;0.2262;77.197;369;478;104;3;5;412;86.19;1;475;476;99;99;1;476;480;0;734;1894
ENST00000374232;ENSMUST00000030080;0.02313;0.3778;0.06124;95.434;418;438;20;0;0;431;98.4;1;438;438;100;100;1;438;438;0;851;2199
ENST00000374242;ENSMUST00000095063;0.01729;0.4322;0.03999;96.19;101;105;4;0;0;103;98.1;1;105;105;100;100;1;105;105;2.53e-70;205;522
ENST00000374244;ENSMUST00000052420;0.01405;0.4013;0.03501;97.294;719;739;19;1;1;727;98.38;1;739;739;100;100;1;738;738;0;1500;3883
ENST00000374251;ENSMUST00000101358;0.3298;0.9048;0.3645;53.684;102;190;65;4;23;137;72.11;1;169;184;92;92;1;188;192;8.46e-67;203;516
ENST00000374253;ENSMUST00000030645;0.1393;0.5129;0.2717;74.827;541;723;158;8;24;578;79.94;1;721;721;100;100;1;701;701;0;1011;2613
ENST00000374259;ENSMUST00000062000;0.05991;0.3411;0.1756;88.363;448;507;57;2;2;471;92.9;1;506;506;100;100;1;506;506;0;892;2306
ENST00000374266;ENSMUST00000030644;0.05786;0.523;0.1106;90.37;122;135;13;0;0;129;95.56;1;135;135;100;100;1;135;135;3.61e-87;250;639
ENST00000374268;ENSMUST00000060050;0.06613;0.4156;0.1591;87.132;237;272;35;0;0;241;88.6;1;272;272;100;100;1;272;272;1.74e-155;434;1117
ENST00000374269;ENSMUST00000061234;0.002311;0.3059;0.007554;99.415;340;342;2;0;0;342;100;1;342;342;100;100;1;342;342;0;710;1833
ENST00000374270;ENSMUST00000040166;0.1526;0.4738;0.3221;74.689;540;723;183;0;0;614;84.92;26;748;748;97;97;31;753;753;0;1153;2982
ENST00000374272;ENSMUST00000030638;0.04434;0.5674;0.07814;93.498;302;323;21;0;0;315;97.52;1;323;354;91;91;1;323;353;0;632;1630
ENST00000374273;ENSMUST00000038860;0.09457;0.4324;0.2187;81.922;358;437;77;1;2;387;88.56;1;435;438;99;99;1;437;444;0;699;1805
ENST00000374274;ENSMUST00000120389;0;0.2636;0;100;163;163;0;0;0;163;100;1;163;163;100;100;1;163;163;3.02e-120;336;862
ENST00000374276;ENSMUST00000105874;0.1169;0.4997;0.2339;79.357;296;373;70;2;7;333;89.28;1;370;373;99;99;1;369;372;0;611;1575
ENST00000374278;ENSMUST00000105873;0.1287;0.5136;0.2505;77.778;252;324;65;2;7;286;88.27;1;321;324;99;99;1;320;323;0;516;1330
ENST00000374279;ENSMUST00000030074;0.008652;0.3441;0.02514;98.228;388;395;7;0;0;392;99.24;1;395;395;100;100;1;395;395;0;810;2093
ENST00000374280;ENSMUST00000030643;0.1539;0.5664;0.2716;74.405;500;672;167;3;5;549;81.7;6;677;677;99;99;4;670;670;0;990;2559
ENST00000374282;ENSMUST00000105869;0.1213;0.5271;0.2301;78.626;309;393;82;2;2;349;88.8;1;393;393;100;100;1;391;391;0;664;1714
ENST00000374293;ENSMUST00000041160;0.02329;0.3703;0.06288;95.652;66;69;3;0;0;68;98.55;1;69;69;100;100;1;69;69;4.63e-42;131;330
ENST00000374294;ENSMUST00000174664;0.07987;0.2839;0.2813;83.333;120;144;22;1;2;126;87.5;11;154;154;94;94;10;151;151;1.53e-66;199;507
ENST00000374296;ENSMUST00000081525;0.09276;0.5153;0.18;82.421;286;347;58;1;3;303;87.32;1;347;347;100;100;3;346;346;0;537;1383
ENST00000374298;ENSMUST00000105866;0.2702;0.4836;0.5588;57.703;206;357;132;8;19;244;68.35;1;355;358;99;99;1;340;341;8.21e-120;350;898
ENST00000374300;ENSMUST00000102550;0.01998;0.4111;0.04858;95.862;278;290;12;0;0;283;97.59;4;293;293;99;99;1;290;290;0;523;1348
ENST00000374312;ENSMUST00000052164;0.1633;0.613;0.2664;75.266;283;376;93;0;0;319;84.84;1;376;376;100;100;1;376;376;0;589;1519
ENST00000374314;ENSMUST00000226613;0.1584;0.5423;0.2921;72.985;335;459;121;1;3;364;79.3;1;459;459;100;100;1;456;456;0;585;1508
ENST00000374316;ENSMUST00000049308;0.02421;0.4706;0.05146;95.284;2546;2672;125;1;1;2608;97.6;1;2672;2672;100;100;1;2671;2671;0;5218;13535
ENST00000374321;ENSMUST00000035351;0.1306;0.4041;0.3233;77.962;329;422;90;2;3;362;85.78;1;422;422;100;100;1;419;419;0;624;1609
ENST00000374332;ENSMUST00000038628;0.0615;0.5984;0.1028;89.068;554;622;63;1;5;587;94.37;1;622;631;99;99;1;617;626;0;1099;2842
ENST00000374333;ENSMUST00000009814;0.3152;0.4014;0.7852;56.257;508;903;395;0;0;670;74.2;5;907;926;98;98;6;908;948;0;1049;2712
ENST00000374338;ENSMUST00000037828;0.05739;0.5188;0.1106;89.355;277;310;31;2;2;295;95.16;1;309;309;100;100;1;309;309;0;553;1424
ENST00000374339;ENSMUST00000022508;0.2218;0.4114;0.5391;64.085;273;426;145;2;8;326;76.53;1;419;421;99;99;1;425;427;0;558;1439
ENST00000374343;ENSMUST00000030628;0.003638;0.3658;0.009946;99.248;660;665;5;0;0;663;99.7;1;665;665;100;100;1;665;665;0;1367;3538
ENST00000374345;ENSMUST00000109617;0.3977;0.6868;0.579;43.077;84;195;77;6;34;103;52.82;10;185;203;87;87;5;184;195;1.78e-36;127;318
ENST00000374355;ENSMUST00000113735;0.004198;0.2789;0.01505;99.025;508;513;5;0;0;511;99.61;1;513;513;100;100;1;513;513;0;1051;2719
ENST00000374358;ENSMUST00000030626;0.02963;0.8318;0.03562;94.304;149;158;9;0;0;153;96.84;1;158;158;100;100;1;158;158;2.42e-108;306;783
ENST00000374369;ENSMUST00000040162;0.03712;0.2531;0.1467;91.718;443;483;34;2;6;448;92.75;20;502;502;96;96;20;496;496;0;894;2310
ENST00000374371;ENSMUST00000223495;0.07695;0.306;0.2515;77.679;174;224;31;2;19;194;86.61;1;224;225;99;99;27;231;233;1.17e-125;355;911
ENST00000374375;ENSMUST00000109629;0.06608;0.2121;0.3115;90.351;206;228;22;0;0;214;93.86;1;228;251;91;91;1;228;235;1.19e-144;404;1039
ENST00000374379;ENSMUST00000037099;0.008825;0.6218;0.01419;98.819;251;254;3;0;0;253;99.61;1;254;254;100;100;1;254;254;0;514;1325
ENST00000374380;ENSMUST00000109631;0.03913;0.381;0.1027;91.379;212;232;16;1;4;220;94.83;1;232;232;100;100;1;228;228;6.43e-160;442;1137
ENST00000374384;ENSMUST00000109632;0.06554;0.3535;0.1854;87.591;240;274;30;1;4;249;90.88;1;274;274;100;100;1;270;270;1.33e-179;495;1275
ENST00000374385;ENSMUST00000109636;0.06626;0.3476;0.1906;87.667;263;300;33;1;4;273;91;1;300;300;100;100;1;296;296;0;545;1404
